;Tipo;Bairro;Quartos;Vagas;Suites;Area;Valor;Condominio;IPTU;ValorBruto;Valor_m2;ValorTotal_m2;Tipo_Agregado
4821;Apartamento;Tijuca;2;0;0;64;1000.0;470.0;70.0;1540.0;15.62;24.06;Apartamento
4822;Apartamento;Leblon;1;1;1;120;5000.0;3000.0;550.0;8550.0;41.67;71.25;Apartamento
4823;Apartamento;Lagoa;3;1;1;106;3350.0;1618.0;360.0;5328.0;31.6;50.26;Apartamento
4824;Apartamento;Leme;3;1;1;120;4500.0;1100.0;170.0;5770.0;37.5;48.08;Apartamento
4825;Apartamento;Península;3;3;3;127;7200.0;1730.0;345.0;9275.0;56.69;73.03;Apartamento
4826;Apartamento;Barra da Tijuca;4;3;4;266;15000.0;3700.0;692.0;19392.0;56.39;72.9;Apartamento
4827;Quitinete;Ipanema;1;0;0;37;1800.0;400.0;70.0;2270.0;48.65;61.35;Apartamento
4828;Apartamento;Flamengo;3;1;0;110;3800.0;800.0;200.0;4800.0;34.55;43.64;Apartamento
4829;Apartamento;Botafogo;3;1;0;149;4200.0;1600.0;103.0;5903.0;28.19;39.62;Apartamento
4830;Apartamento;Ipanema;4;4;3;264;22000.0;3500.0;13225.0;38725.0;83.33;146.69;Apartamento
4831;Apartamento;Barra da Tijuca;2;1;1;95;2971.0;1800.0;0.0;4771.0;31.27;50.22;Apartamento
4832;Apartamento;Leblon;2;1;2;73;6000.0;1450.0;0.0;7450.0;82.19;102.05;Apartamento
4833;Apartamento;Península;4;3;1;267;10000.0;2240.0;500.0;12740.0;37.45;47.72;Apartamento
4834;Apartamento;Ipanema;3;2;1;180;7800.0;2200.0;387.0;10387.0;43.33;57.71;Apartamento
4835;Apartamento;Recreio dos Bandeirantes;2;1;1;70;1750.0;790.0;139.0;2679.0;25.0;38.27;Apartamento
4836;Apartamento;Copacabana;1;1;0;40;6600.0;650.0;0.0;7250.0;165.0;181.25;Apartamento
4837;Apartamento;Copacabana;3;1;1;118;4000.0;1170.0;244.0;5414.0;33.9;45.88;Apartamento
4838;Apartamento;Recreio dos Bandeirantes;3;1;1;82;2300.0;806.0;0.0;3106.0;28.05;37.88;Apartamento
4839;Apartamento;Ipanema;3;1;0;110;7000.0;1100.0;420.0;8520.0;63.64;77.45;Apartamento
4840;Apartamento;Barra da Tijuca;3;2;1;110;2500.0;1457.0;261.0;4218.0;22.73;38.35;Apartamento
4841;Apartamento;Maracanã;2;0;0;60;1700.0;200.0;46.0;1946.0;28.33;32.43;Apartamento
4842;Apartamento;Lagoa;4;2;4;240;9000.0;4100.0;1079.0;14179.0;37.5;59.08;Apartamento
4843;Casa;Gávea;4;3;2;400;7000.0;1.0;0.0;7001.0;17.5;17.5;Casa
4844;Apartamento;Copacabana;3;0;0;110;2500.0;1400.0;0.0;3900.0;22.73;35.45;Apartamento
4845;Apartamento;Copacabana;2;0;0;67;2500.0;535.0;144.0;3179.0;37.31;47.45;Apartamento
4846;Quitinete;Copacabana;1;0;0;30;1300.0;435.0;0.0;1735.0;43.33;57.83;Apartamento
4847;Apartamento;Barra da Tijuca;2;1;1;70;2000.0;800.0;175.0;2975.0;28.57;42.5;Apartamento
4848;Apartamento;Jacarepaguá;2;1;0;50;1200.0;447.0;135.0;1782.0;24.0;35.64;Apartamento
4850;Apartamento;Barra da Tijuca;1;1;0;56;1900.0;994.0;0.0;2894.0;33.93;51.68;Apartamento
4851;Apartamento;Copacabana;1;0;1;32;1200.0;564.0;24.0;1788.0;37.5;55.88;Apartamento
4852;Apartamento;Jardim Botânico;3;2;1;150;5550.0;1900.0;400.0;7850.0;37.0;52.33;Apartamento
4853;Apartamento;Vila Isabel;2;1;0;70;1600.0;750.0;60.0;2410.0;22.86;34.43;Apartamento
4854;Apartamento;Botafogo;1;1;0;50;1600.0;1080.0;160.0;2840.0;32.0;56.8;Apartamento
4855;Apartamento;Barra da Tijuca;4;2;2;146;4900.0;1800.0;0.0;6700.0;33.56;45.89;Apartamento
4856;Apartamento;Leblon;2;1;1;93;4200.0;1128.0;250.0;5578.0;45.16;59.98;Apartamento
4857;Apartamento;Recreio dos Bandeirantes;2;1;1;80;2300.0;900.0;0.0;3200.0;28.75;40.0;Apartamento
4858;Apartamento;Barra da Tijuca;4;2;2;126;4500.0;1450.0;256.0;6206.0;35.71;49.25;Apartamento
4859;Apartamento;Jardim Botânico;2;0;0;68;2900.0;330.0;81.0;3311.0;42.65;48.69;Apartamento
4860;Apartamento;Recreio dos Bandeirantes;2;1;1;65;1600.0;550.0;0.0;2150.0;24.62;33.08;Apartamento
4861;Quitinete;Copacabana;1;0;0;35;1800.0;350.0;57.0;2207.0;51.43;63.06;Apartamento
4862;Apartamento;Ipanema;2;0;0;90;3600.0;1200.0;140.0;4940.0;40.0;54.89;Apartamento
4863;Apartamento;Barra da Tijuca;4;2;4;160;3550.0;1800.0;4162.0;9512.0;22.19;59.45;Apartamento
4864;Apartamento;Recreio dos Bandeirantes;2;2;1;95;2300.0;400.0;180.0;2880.0;24.21;30.32;Apartamento
4865;Casa;Campo Grande;2;1;0;90;1300.0;0.0;0.0;1300.0;14.44;14.44;Casa
4866;Apartamento;Recreio dos Bandeirantes;3;2;1;110;2200.0;695.0;0.0;2895.0;20.0;26.32;Apartamento
4867;Apartamento;Copacabana;3;0;0;136;3900.0;882.0;320.0;5102.0;28.68;37.51;Apartamento
4868;Apartamento;Copacabana;2;1;1;93;3200.0;800.0;200.0;4200.0;34.41;45.16;Apartamento
4869;Apartamento;Centro;2;0;0;50;1000.0;450.0;50.0;1500.0;20.0;30.0;Apartamento
4870;Apartamento;Barra da Tijuca;3;1;1;124;4000.0;1300.0;352.0;5652.0;32.26;45.58;Apartamento
4871;Apartamento;Barra da Tijuca;2;1;0;70;3500.0;800.0;0.0;4300.0;50.0;61.43;Apartamento
4872;Casa de Condomínio;Barra da Tijuca;4;3;4;500;10000.0;1050.0;1300.0;12350.0;20.0;24.7;Casa
4873;Apartamento;Barra da Tijuca;1;0;1;25;1625.0;735.0;140.0;2500.0;65.0;100.0;Apartamento
4874;Apartamento;Recreio dos Bandeirantes;2;2;1;70;2500.0;600.0;0.0;3100.0;35.71;44.29;Apartamento
4875;Apartamento;Barra da Tijuca;2;2;1;126;3999.0;1700.0;400.0;6099.0;31.74;48.4;Apartamento
4876;Apartamento;Flamengo;3;1;1;140;4000.0;634.0;0.0;4634.0;28.57;33.1;Apartamento
4877;Apartamento;Leblon;2;1;0;108;4500.0;1031.0;300.0;5831.0;41.67;53.99;Apartamento
4878;Casa de Condomínio;Barra da Tijuca;5;4;5;1200;45000.0;2100.0;25000.0;72100.0;37.5;60.08;Casa
4879;Casa de Condomínio;São Francisco Xavier;2;1;0;70;1100.0;0.0;0.0;1100.0;15.71;15.71;Casa
4880;Apartamento;Leme;1;0;0;65;3000.0;590.0;90.0;3680.0;46.15;56.62;Apartamento
4882;Apartamento;Recreio dos Bandeirantes;3;2;1;100;2000.0;1000.0;200.0;3200.0;20.0;32.0;Apartamento
4883;Apartamento;Barra da Tijuca;2;1;1;75;2000.0;998.0;208.0;3206.0;26.67;42.75;Apartamento
4884;Apartamento;Copacabana;3;1;1;150;3300.0;1016.0;351.0;4667.0;22.0;31.11;Apartamento
4885;Casa;Vaz Lobo;2;1;0;98;990.0;0.0;0.0;990.0;10.1;10.1;Casa
4886;Apartamento;Copacabana;3;0;1;130;3000.0;800.0;365.0;4165.0;23.08;32.04;Apartamento
4887;Casa de Condomínio;Campo Grande;2;1;0;70;900.0;200.0;0.0;1100.0;12.86;15.71;Casa
4888;Apartamento;Barra da Tijuca;2;1;1;80;4000.0;1030.0;150.0;5180.0;50.0;64.75;Apartamento
4889;Apartamento;Barra da Tijuca;2;1;1;70;2300.0;980.0;70.0;3350.0;32.86;47.86;Apartamento
4890;Apartamento;Estácio;2;0;0;72;1100.0;425.0;13.0;1538.0;15.28;21.36;Apartamento
4891;Apartamento;Pilares;3;0;0;65;1200.0;180.0;16.0;1396.0;18.46;21.48;Apartamento
4892;Apartamento;Ipanema;3;3;3;169;8500.0;2760.0;885.0;12145.0;50.3;71.86;Apartamento
4894;Apartamento;Botafogo;1;0;0;40;2000.0;400.0;25.0;2425.0;50.0;60.62;Apartamento
4895;Apartamento;Copacabana;1;0;0;51;1650.0;730.0;66.0;2446.0;32.35;47.96;Apartamento
4896;Apartamento;Recreio dos Bandeirantes;2;3;1;83;1800.0;616.0;186.0;2602.0;21.69;31.35;Apartamento
4897;Apartamento;Madureira;2;2;0;60;1500.0;455.0;0.0;1955.0;25.0;32.58;Apartamento
4899;Apartamento;Botafogo;3;1;3;108;6000.0;1380.0;364.0;7744.0;55.56;71.7;Apartamento
4900;Apartamento;Leme;1;0;0;50;1900.0;470.0;0.0;2370.0;38.0;47.4;Apartamento
4901;Apartamento;Barra da Tijuca;1;1;0;68;1700.0;1355.0;299.0;3354.0;25.0;49.32;Apartamento
4902;Apartamento;Barra da Tijuca;2;1;1;104;4200.0;2600.0;540.0;7340.0;40.38;70.58;Apartamento
4903;Apartamento;Humaitá;3;2;1;105;5000.0;1550.0;415.0;6965.0;47.62;66.33;Apartamento
4904;Apartamento;Barra da Tijuca;3;3;3;160;6400.0;1300.0;300.0;8000.0;40.0;50.0;Apartamento
4905;Apartamento;Engenho de Dentro;2;1;0;70;1000.0;550.0;0.0;1550.0;14.29;22.14;Apartamento
4906;Apartamento;Barra da Tijuca;3;3;3;180;6600.0;1800.0;300.0;8700.0;36.67;48.33;Apartamento
4907;Apartamento;Barra da Tijuca;4;3;4;231;12000.0;5600.0;11000.0;28600.0;51.95;123.81;Apartamento
4908;Apartamento;Vila Isabel;2;1;0;69;2200.0;518.0;101.0;2819.0;31.88;40.86;Apartamento
4909;Apartamento;Copacabana;2;1;1;81;3500.0;1050.0;230.0;4780.0;43.21;59.01;Apartamento
4910;Apartamento;Curicica;2;1;1;60;1200.0;680.0;80.0;1960.0;20.0;32.67;Apartamento
4911;Casa;Laranjeiras;3;2;1;300;7000.0;290.0;0.0;7290.0;23.33;24.3;Casa
4913;Apartamento;Barra da Tijuca;4;3;2;245;7000.0;3500.0;700.0;11200.0;28.57;45.71;Apartamento
4914;Apartamento;Recreio dos Bandeirantes;2;1;1;90;2300.0;700.0;120.0;3120.0;25.56;34.67;Apartamento
4915;Apartamento;Botafogo;1;0;0;35;1000.0;293.0;86.0;1379.0;28.57;39.4;Apartamento
4916;Apartamento;Praça da Bandeira;3;0;0;68;1600.0;550.0;48.0;2198.0;23.53;32.32;Apartamento
4917;Apartamento;Lagoa;2;1;1;110;6900.0;1100.0;0.0;8000.0;62.73;72.73;Apartamento
4918;Apartamento;Ipanema;2;1;0;70;3700.0;850.0;0.0;4550.0;52.86;65.0;Apartamento
4919;Apartamento;Ipanema;3;2;1;115;17000.0;3400.0;400.0;20800.0;147.83;180.87;Apartamento
4920;Casa;Pedra de Guaratiba;2;1;0;60;800.0;0.0;0.0;800.0;13.33;13.33;Casa
4921;Apartamento;Parada de Lucas;2;0;0;58;900.0;300.0;0.0;1200.0;15.52;20.69;Apartamento
4922;Apartamento;Recreio dos Bandeirantes;2;2;1;102;1800.0;847.0;217.0;2864.0;17.65;28.08;Apartamento
4923;Casa de Condomínio;Anil;5;0;3;520;4900.0;723.0;519.0;6142.0;9.42;11.81;Casa
4924;Apartamento;Catete;2;0;0;65;3200.0;455.0;75.0;3730.0;49.23;57.38;Apartamento
4925;Apartamento;Barra da Tijuca;4;2;3;218;5500.0;2675.0;7208.0;15383.0;25.23;70.56;Apartamento
4926;Apartamento;Jardim Guanabara;2;1;0;99;1600.0;330.0;0.0;1930.0;16.16;19.49;Apartamento
4927;Apartamento;Andaraí;1;0;0;50;1300.0;420.0;0.0;1720.0;26.0;34.4;Apartamento
4928;Casa de Condomínio;Itanhangá;4;4;4;600;20000.0;1800.0;0.0;21800.0;33.33;36.33;Casa
4929;Apartamento;Barra da Tijuca;3;2;1;100;3000.0;925.0;0.0;3925.0;30.0;39.25;Apartamento
4930;Casa de Condomínio;Ilha do Governador;3;4;1;160;3500.0;0.0;152.0;3652.0;21.88;22.82;Casa
4931;Apartamento;Copacabana;2;0;0;92;3000.0;724.0;149.0;3873.0;32.61;42.1;Apartamento
4932;Apartamento;Barra da Tijuca;1;1;0;80;2000.0;2000.0;0.0;4000.0;25.0;50.0;Apartamento
4933;Apartamento;Copacabana;4;2;0;212;9000.0;1765.0;572.0;11337.0;42.45;53.48;Apartamento
4934;Apartamento;Pilares;2;0;0;50;850.0;238.0;0.0;1088.0;17.0;21.76;Apartamento
4935;Apartamento;Copacabana;1;0;0;60;1600.0;540.0;27.0;2167.0;26.67;36.12;Apartamento
4936;Casa;Laranjeiras;2;0;0;46;1850.0;179.0;29.0;2058.0;40.22;44.74;Casa
4937;Apartamento;Urca;2;0;0;75;2700.0;715.0;0.0;3415.0;36.0;45.53;Apartamento
4938;Apartamento;Recreio dos Bandeirantes;2;1;1;110;2300.0;640.0;0.0;2940.0;20.91;26.73;Apartamento
4939;Quitinete;Vargem Grande;1;0;0;35;800.0;230.0;0.0;1030.0;22.86;29.43;Apartamento
4940;Apartamento;Ipanema;3;1;1;170;7000.0;1500.0;419.0;8919.0;41.18;52.46;Apartamento
4942;Apartamento;Copacabana;3;0;0;74;2500.0;750.0;152.0;3402.0;33.78;45.97;Apartamento
4943;Quitinete;Centro;1;0;0;35;650.0;398.0;0.0;1048.0;18.57;29.94;Apartamento
4944;Apartamento;Jardim Botânico;2;1;0;120;4000.0;1200.0;250.0;5450.0;33.33;45.42;Apartamento
4945;Apartamento;Anil;2;1;0;73;1390.0;540.0;15.0;1945.0;19.04;26.64;Apartamento
4946;Apartamento;Copacabana;4;2;2;436;17000.0;3550.0;13520.0;34070.0;38.99;78.14;Apartamento
4947;Apartamento;Ipanema;3;2;1;150;6300.0;2200.0;387.0;8887.0;42.0;59.25;Apartamento
4949;Apartamento;Leblon;3;2;1;150;8000.0;2360.0;597.0;10957.0;53.33;73.05;Apartamento
4950;Casa de Condomínio;Recreio dos Bandeirantes;4;2;4;260;7000.0;7068.0;5998.0;20066.0;26.92;77.18;Casa
4951;Apartamento;Laranjeiras;2;1;1;87;2800.0;1136.0;174.0;4110.0;32.18;47.24;Apartamento
4952;Apartamento;Méier;2;1;0;77;1100.0;331.0;51.0;1482.0;14.29;19.25;Apartamento
4953;Apartamento;Lins de Vasconcelos;2;1;0;60;900.0;300.0;10.0;1210.0;15.0;20.17;Apartamento
4954;Apartamento;Jacarepaguá;3;1;1;70;1600.0;650.0;12.0;2262.0;22.86;32.31;Apartamento
4955;Apartamento;Copacabana;1;0;0;51;1500.0;500.0;50.0;2050.0;29.41;40.2;Apartamento
4956;Apartamento;Praça Seca;3;1;0;48;850.0;293.0;13.0;1156.0;17.71;24.08;Apartamento
4958;Casa;Santa Teresa;5;7;3;388;35000.0;0.0;277.0;35277.0;90.21;90.92;Casa
4959;Apartamento;Recreio dos Bandeirantes;5;4;4;700;9000.0;3000.0;2500.0;14500.0;12.86;20.71;Apartamento
4960;Apartamento;Gávea;3;1;3;144;8500.0;1800.0;310.0;10610.0;59.03;73.68;Apartamento
4961;Apartamento;Penha;2;0;0;80;1100.0;265.0;0.0;1365.0;13.75;17.06;Apartamento
4962;Apartamento;Vila Isabel;2;0;0;55;1400.0;570.0;24.0;1994.0;25.45;36.25;Apartamento
4963;Apartamento;Barra da Tijuca;1;1;0;50;1350.0;1400.0;705.0;3455.0;27.0;69.1;Apartamento
4964;Apartamento;Leblon;1;0;1;49;3500.0;536.0;0.0;4036.0;71.43;82.37;Apartamento
4965;Apartamento;Leme;3;1;0;103;4100.0;1080.0;170.0;5350.0;39.81;51.94;Apartamento
4966;Apartamento;Leblon;3;1;2;150;9900.0;1570.0;400.0;11870.0;66.0;79.13;Apartamento
4967;Apartamento;Urca;2;1;0;70;3200.0;500.0;170.0;3870.0;45.71;55.29;Apartamento
4968;Apartamento;Tijuca;2;0;0;68;1800.0;400.0;24.0;2224.0;26.47;32.71;Apartamento
4969;Apartamento;Ipanema;2;1;0;85;4300.0;800.0;120.0;5220.0;50.59;61.41;Apartamento
4970;Apartamento;Leblon;3;1;1;115;6000.0;2100.0;582.0;8682.0;52.17;75.5;Apartamento
4971;Apartamento;Tijuca;1;0;0;40;1100.0;450.0;24.0;1574.0;27.5;39.35;Apartamento
4972;Apartamento;Copacabana;3;2;1;140;4200.0;1650.0;230.0;6080.0;30.0;43.43;Apartamento
4973;Apartamento;Jardim Sulacap;2;0;0;56;960.0;240.0;0.0;1200.0;17.14;21.43;Apartamento
4974;Quitinete;Catete;1;0;0;30;2000.0;480.0;27.0;2507.0;66.67;83.57;Apartamento
4975;Apartamento;Humaitá;3;2;1;112;4700.0;1544.0;276.0;6520.0;41.96;58.21;Apartamento
4976;Apartamento;Barra da Tijuca;3;3;3;250;6500.0;2500.0;770.0;9770.0;26.0;39.08;Apartamento
4978;Apartamento;Ipanema;2;1;1;60;5000.0;1090.0;1144.0;7234.0;83.33;120.57;Apartamento
4979;Quitinete;Flamengo;0;0;0;30;900.0;447.0;29.0;1376.0;30.0;45.87;Apartamento
4980;Apartamento;Ipanema;4;2;1;370;13000.0;2200.0;970.0;16170.0;35.14;43.7;Apartamento
4981;Apartamento;Copacabana;3;1;1;110;6000.0;850.0;0.0;6850.0;54.55;62.27;Apartamento
4982;Apartamento;Maracanã;3;1;1;92;2300.0;719.0;100.0;3119.0;25.0;33.9;Apartamento
4983;Apartamento;Recreio dos Bandeirantes;4;2;1;200;2950.0;1000.0;350.0;4300.0;14.75;21.5;Apartamento
4984;Casa de Vila;Tijuca;2;0;0;78;1700.0;35.0;0.0;1735.0;21.79;22.24;Casa
4985;Apartamento;Laranjeiras;2;0;0;72;3200.0;400.0;0.0;3600.0;44.44;50.0;Apartamento
4986;Apartamento;Ipanema;3;1;0;120;4500.0;1528.0;151.0;6179.0;37.5;51.49;Apartamento
4987;Apartamento;Copacabana;1;0;0;35;1600.0;430.0;58.0;2088.0;45.71;59.66;Apartamento
4988;Apartamento;Leblon;3;1;1;110;5200.0;1400.0;180.0;6780.0;47.27;61.64;Apartamento
4990;Apartamento;Barra da Tijuca;3;3;3;266;12000.0;3700.0;692.0;16392.0;45.11;61.62;Apartamento
4991;Apartamento;Flamengo;2;1;0;65;1900.0;700.0;100.0;2700.0;29.23;41.54;Apartamento
4992;Apartamento;Barra da Tijuca;1;0;0;57;2500.0;1800.0;0.0;4300.0;43.86;75.44;Apartamento
4993;Apartamento;Lapa;2;0;0;60;1500.0;538.0;500.0;2538.0;25.0;42.3;Apartamento
4994;Quitinete;Copacabana;0;0;0;22;1100.0;493.0;25.0;1618.0;50.0;73.55;Apartamento
4995;Apartamento;Barra da Tijuca;2;1;1;85;2400.0;1046.0;0.0;3446.0;28.24;40.54;Apartamento
4996;Quitinete;Leblon;0;0;0;50;2100.0;600.0;61.0;2761.0;42.0;55.22;Apartamento
4997;Apartamento;Centro;1;0;0;36;1500.0;592.0;88.0;2180.0;41.67;60.56;Apartamento
4998;Apartamento;Botafogo;2;0;1;90;4500.0;900.0;230.0;5630.0;50.0;62.56;Apartamento
4999;Apartamento;Ipanema;2;0;0;60;3500.0;752.0;1510.0;5762.0;58.33;96.03;Apartamento
5000;Apartamento;Leblon;4;3;4;256;15000.0;3080.0;1235.0;19315.0;58.59;75.45;Apartamento
5001;Apartamento;Barra da Tijuca;3;2;3;136;6400.0;1100.0;280.0;7780.0;47.06;57.21;Apartamento
5002;Apartamento;Freguesia (Jacarepaguá);2;1;0;70;1000.0;200.0;20.0;1220.0;14.29;17.43;Apartamento
5003;Apartamento;Urca;2;0;0;64;2200.0;715.0;126.0;3041.0;34.38;47.52;Apartamento
5004;Apartamento;Barra da Tijuca;2;1;1;84;2250.0;1306.0;0.0;3556.0;26.79;42.33;Apartamento
5005;Apartamento;Copacabana;3;1;1;257;8000.0;1848.0;709.0;10557.0;31.13;41.08;Apartamento
5006;Apartamento;Irajá;2;1;0;80;1100.0;350.0;0.0;1450.0;13.75;18.12;Apartamento
5007;Apartamento;Santa Teresa;3;0;0;75;2000.0;570.0;0.0;2570.0;26.67;34.27;Apartamento
5008;Apartamento;Copacabana;2;0;0;76;2000.0;900.0;100.0;3000.0;26.32;39.47;Apartamento
5009;Apartamento;Ipanema;3;3;1;330;21000.0;4500.0;2200.0;27700.0;63.64;83.94;Apartamento
5010;Apartamento;Copacabana;3;1;0;140;3900.0;1250.0;243.0;5393.0;27.86;38.52;Apartamento
5011;Apartamento;Copacabana;4;2;1;132;5000.0;1600.0;197.0;6797.0;37.88;51.49;Apartamento
5012;Apartamento;Jacarepaguá;2;1;1;90;1950.0;650.0;150.0;2750.0;21.67;30.56;Apartamento
5013;Apartamento;Barra da Tijuca;3;3;3;247;14000.0;4200.0;1000.0;19200.0;56.68;77.73;Apartamento
5014;Apartamento;Praça Seca;2;1;0;57;750.0;488.0;14.0;1252.0;13.16;21.96;Apartamento
5015;Apartamento;Maracanã;1;0;0;50;1100.0;492.0;20.0;1612.0;22.0;32.24;Apartamento
5016;Apartamento;Copacabana;2;1;0;75;2800.0;950.0;130.0;3880.0;37.33;51.73;Apartamento
5017;Apartamento;Ipanema;2;1;1;85;4200.0;1160.0;151.0;5511.0;49.41;64.84;Apartamento
5018;Quitinete;Centro;1;0;0;30;750.0;330.0;25.0;1105.0;25.0;36.83;Apartamento
5019;Apartamento;Recreio dos Bandeirantes;2;1;0;63;1600.0;450.0;85.0;2135.0;25.4;33.89;Apartamento
5020;Apartamento;Ipanema;4;1;1;350;14000.0;2500.0;0.0;16500.0;40.0;47.14;Apartamento
5021;Apartamento;Grajaú;2;0;0;63;1400.0;180.0;25.0;1605.0;22.22;25.48;Apartamento
5022;Apartamento;Ipanema;5;3;4;806;90000.0;9170.0;6000.0;105170.0;111.66;130.48;Apartamento
5023;Apartamento;Ipanema;3;2;1;150;7000.0;2200.0;387.0;9587.0;46.67;63.91;Apartamento
5024;Apartamento;Copacabana;2;1;1;85;5300.0;1000.0;150.0;6450.0;62.35;75.88;Apartamento
5025;Apartamento;Jardim Botânico;1;1;0;72;3000.0;938.0;0.0;3938.0;41.67;54.69;Apartamento
5026;Apartamento;Botafogo;3;2;1;188;4500.0;1860.0;400.0;6760.0;23.94;35.96;Apartamento
5027;Apartamento;Barra da Tijuca;2;1;1;70;1700.0;1100.0;0.0;2800.0;24.29;40.0;Apartamento
5028;Apartamento;Copacabana;3;2;1;150;4500.0;1230.0;0.0;5730.0;30.0;38.2;Apartamento
5029;Apartamento;Ipanema;3;2;1;150;6300.0;2200.0;495.0;8995.0;42.0;59.97;Apartamento
5030;Apartamento;Tijuca;2;1;1;89;2200.0;820.0;0.0;3020.0;24.72;33.93;Apartamento
5031;Apartamento;São Conrado;2;1;1;85;4000.0;850.0;0.0;4850.0;47.06;57.06;Apartamento
5032;Casa de Condomínio;Barra da Tijuca;4;3;4;980;22000.0;1400.0;800.0;24200.0;22.45;24.69;Casa
5033;Apartamento;Maracanã;3;0;0;75;1600.0;350.0;0.0;1950.0;21.33;26.0;Apartamento
5034;Apartamento;Ipanema;2;1;1;100;15000.0;4250.0;588.0;19838.0;150.0;198.38;Apartamento
5035;Apartamento;Andaraí;3;1;0;59;1300.0;519.0;0.0;1819.0;22.03;30.83;Apartamento
5036;Quitinete;Centro;1;0;0;25;700.0;292.0;24.0;1016.0;28.0;40.64;Apartamento
5037;Apartamento;Méier;2;0;0;70;1000.0;525.0;55.0;1580.0;14.29;22.57;Apartamento
5038;Apartamento;Recreio dos Bandeirantes;3;0;1;140;2200.0;653.0;0.0;2853.0;15.71;20.38;Apartamento
5039;Apartamento;Leblon;2;1;0;110;3000.0;1300.0;200.0;4500.0;27.27;40.91;Apartamento
5040;Casa de Condomínio;Vargem Grande;2;1;0;75;2000.0;580.0;0.0;2580.0;26.67;34.4;Casa
5041;Apartamento;Lagoa;2;0;0;55;2200.0;880.0;125.0;3205.0;40.0;58.27;Apartamento
5042;Apartamento;Andaraí;2;1;0;75;1500.0;648.0;98.0;2246.0;20.0;29.95;Apartamento
5043;Apartamento;Barra da Tijuca;3;3;3;290;12000.0;3618.0;642.0;16260.0;41.38;56.07;Apartamento
5044;Apartamento;Copacabana;5;1;5;300;25000.0;2100.0;700.0;27800.0;83.33;92.67;Apartamento
5045;Apartamento;Barra da Tijuca;2;1;1;70;2300.0;980.0;0.0;3280.0;32.86;46.86;Apartamento
5046;Quitinete;Botafogo;1;0;0;21;1000.0;350.0;291.0;1641.0;47.62;78.14;Apartamento
5047;Apartamento;Vila Isabel;2;0;0;65;1000.0;436.0;21.0;1457.0;15.38;22.42;Apartamento
5048;Apartamento;Jardim Botânico;3;1;1;110;4000.0;1207.0;337.0;5544.0;36.36;50.4;Apartamento
5049;Apartamento;Ipanema;1;0;0;39;2600.0;649.0;0.0;3249.0;66.67;83.31;Apartamento
5050;Apartamento;Botafogo;1;1;1;45;2650.0;800.0;200.0;3650.0;58.89;81.11;Apartamento
5051;Casa de Condomínio;Barra da Tijuca;3;2;0;230;5800.0;1400.0;440.0;7640.0;25.22;33.22;Casa
5052;Apartamento;Ipanema;2;0;1;82;7000.0;900.0;150.0;8050.0;85.37;98.17;Apartamento
5053;Apartamento;Barra da Tijuca;1;1;0;65;1300.0;1050.0;150.0;2500.0;20.0;38.46;Apartamento
5055;Apartamento;Maracanã;1;0;1;30;2500.0;230.0;0.0;2730.0;83.33;91.0;Apartamento
5056;Apartamento;Lagoa;3;1;1;130;4100.0;1700.0;3100.0;8900.0;31.54;68.46;Apartamento
5057;Apartamento;Tijuca;2;1;0;64;1800.0;980.0;49.0;2829.0;28.12;44.2;Apartamento
5058;Apartamento;Praça da Bandeira;2;1;0;72;2000.0;703.0;97.0;2800.0;27.78;38.89;Apartamento
5059;Apartamento;Copacabana;3;2;1;156;5500.0;1600.0;320.0;7420.0;35.26;47.56;Apartamento
5060;Casa;Méier;2;0;0;57;900.0;0.0;0.0;900.0;15.79;15.79;Casa
5061;Apartamento;Lagoa;4;4;2;480;12500.0;2800.0;610.0;15910.0;26.04;33.15;Apartamento
5062;Apartamento;Freguesia (Ilha do Governador);1;0;0;40;800.0;150.0;0.0;950.0;20.0;23.75;Apartamento
5063;Quitinete;Copacabana;1;0;0;28;1000.0;567.0;0.0;1567.0;35.71;55.96;Apartamento
5064;Apartamento;Taquara;2;0;0;52;900.0;528.0;0.0;1428.0;17.31;27.46;Apartamento
5065;Apartamento;Copacabana;2;2;2;180;17000.0;6704.0;740.0;24444.0;94.44;135.8;Apartamento
5066;Quitinete;Botafogo;1;0;0;20;1100.0;481.0;29.0;1610.0;55.0;80.5;Apartamento
5067;Apartamento;Vila Isabel;2;1;0;65;2000.0;494.0;69.0;2563.0;30.77;39.43;Apartamento
5068;Apartamento;Ipanema;2;0;0;70;3100.0;700.0;223.0;4023.0;44.29;57.47;Apartamento
5069;Apartamento;Pechincha;2;1;0;50;1000.0;385.0;13.0;1398.0;20.0;27.96;Apartamento
5070;Apartamento;Recreio dos Bandeirantes;3;2;3;200;3900.0;1100.0;450.0;5450.0;19.5;27.25;Apartamento
5071;Apartamento;Vila Isabel;2;1;0;60;1400.0;349.0;46.0;1795.0;23.33;29.92;Apartamento
5072;Apartamento;Leblon;3;0;3;170;10000.0;1200.0;590.0;11790.0;58.82;69.35;Apartamento
5073;Apartamento;Lagoa;1;1;0;70;3000.0;1135.0;260.0;4395.0;42.86;62.79;Apartamento
5074;Apartamento;Jardim Botânico;1;1;1;60;2500.0;1400.0;110.0;4010.0;41.67;66.83;Apartamento
5075;Quitinete;Centro;0;0;0;30;1000.0;480.0;0.0;1480.0;33.33;49.33;Apartamento
5076;Apartamento;Ipanema;4;2;1;230;6500.0;2800.0;674.0;9974.0;28.26;43.37;Apartamento
